Fierro,Cromo,Aluminio,Cobre,Plomo,Nickel,Plata,Estano,Titanio,Vanadio,Cadmio,Manganeso,Sodio,Potasio,Silicio,Zinc,Bario,Boro,Calcio,Molibdeno,Magnesio,Fosforo,v 40,Contenido agua,Índice PQ,Oxidacion,Partículas > 4um,Partículas > 6um,Partículas > 14um,Family,Estado,Diagnostic,Comentario,Recomendacion,
74111,109,0.9,7,17.2,0.4,0.4,0.1,37.9,3.2,0.1,0.3,1,10.1,2.6,34.5,5.2,0.6,3.7,39.8,0.5,5.6,172,217.08,0,60,3.77,673335,101736,3237,Pumps,Anormal,Silica and Wear,"Se evidencia desgaste por fierro - estaño y restos de cobre en tendencias
 al alza, producto de posible por eventual proceso de solturas de rodamientos
 y deterioro en bujes de bronce de elemento rodante. Se mantiene
 Silicio en alza para operación, grado de viscosidad se mantiene
 estable.","Se sugiere realizar cambio de lubricante para contener desgastes de particulado
 metálico y evitar adherencia en conjunto móvil. Realizar drenaje
 efectivo y limpieza a housing."
83084,91.2,1.2,3.1,13.3,0.5,0.1,0.1,18.5,1.5,0.3,0.1,1,4.2,1.8,24.6,2.1,3.8,0.1,4.9,0.1,1.2,80.7,230.26,0,85,2.76,499542,67104,1224,Pumps,Anormal,Silica and Wear,"Se evidencia reducción parcial de Fierro-Aluminio-Cobre-Estaño, pero
 se mantienen sobre límites condenatorios en alerta para componente, se
 evidencia presencia de Silicio sobre los 24 ppm, siendo este un agente
 altamente abrasivo. Grado de viscosidad y degradación normal en lubricante.","Se sugiere evaluar cambio de Lubricante para corroborar existencia de particulado
 por desgaste en drenaje, de esta forma evitar desgaste en conjunto
 móvil."
130294,115,1.4,3.8,10.7,0.1,0.4,0.1,20.2,1.2,0.3,0.1,0.6,4.4,1.4,24.3,1.3,3.8,0.9,10.3,0.1,1.5,189,220.52,0,115,2.88,471265,92329,5341,Pumps,Anormal,Silica and Wear,"Se aprecian concentraciones de fierro en estado de alerta, evidenciando
 posible desgaste acelerado en conjunto móvil, determinado por presencia
 de sílice 24,3 ppm. Grado de viscosidad se mantiene estable para
 lubricante especificado.","Se sugiere realizar cambio de aceite y limpieza del cárter en PM, verificar
 fugas y estado de respiradero, mantener seguimiento riguroso en
 la operación, monitorear aumentos de temperatura y vibraciones."
145970,72.6,0.9,0.9,5.7,0.1,0.5,0.1,10.8,0.5,0.3,0.1,1,2.1,0.6,12,0.1,1.6,0.7,3.5,0.1,0.6,186,220.4,0,70,3.79,742070,146710,5690,Pumps,Anormal,Silica and Wear,"Se detectan concentraciones de Fe sobre los 72.6 ppm, acompañado con Sn
 10.8 ppm, evidenciando posibles desviaciones por pérdida de lubricación
 en zona de carga de planetarios y bujes de bronce, determinante
 presencia de silicio 12 ppm.","Evaluar parámetros operacionales y fugas de aceite, verificar aumento
 de vibraciones y temperatura, asegurar cambio de lubricante y limpieza
 del cárter. Observar posibles desviaciones en respiraderos y succión
 de polvo abrasivo por sellos."
152957,69.1,0.9,2.7,15.5,1.8,0.7,0.1,22.8,0.2,0.3,0.2,0.4,2.1,0.4,14.8,2.2,0.5,0.7,5.3,0.1,0.6,178,218.99,0,70,3.39,190149,28915,1728,Pumps,Anormal,Silica and Wear,"Se detectan concentraciones de Fe sobre los 69.1 ppm, acompañado con Sn
 22.8 ppm, evidenciando posibles desviaciones por pérdida de lubricación
 en zona de carga de planetarios y bujes de bronce, determinante
 presencia de silicio 42 ppm. Grado de viscosidad normal en lubricante.","Se sugiere monitorear aumentos de temperatura y vibraciones, asegurar cambio
 de aceite y limpieza del deposito en MP. Mantener observación rigurosa
 a intervalos regulares de muestreo."
255216,37.4,1.3,0.1,3.8,0.1,0.1,0.1,4.9,0.1,0.1,0.1,0.1,0.7,0.1,12.4,0.1,0.6,7.6,3.1,0.1,0.1,176,209.82,0,40,3.98,417705,111265,3886,Pumps,Anormal,Silica and Wear,"Se detecta alza de silicio sobre los 12.4 ppm, manteniendo niveles de desgaste
 en alerta con Fe 37.4 ppm, grado de viscosidad normal en lubricante.","Se sugiere realizar cambio de Lubricante para corroborar existencia de
 particulado por desgaste en drenaje efectivo, de esta forma evitar desgaste
 adhesivo en conjunto móvil. Mantener seguimiento mecánico en tendencias."
94336,34.6,0.4,0.3,7.6,0.1,0.1,0.1,3.9,0.1,0.2,0.1,0.1,0.5,0.1,7.9,1.1,0.4,0.3,1.4,0.1,0.1,166,219.77,0,30,4.65,64510,7934,273,Pumps,Alerta,Silica and Wear,"Se mantiene presencia de Fierro determinando desgaste en conjunto rodamientos/bujes
 en estado critico para componente, concentración de silicio
 se mantiene en alerta. Grado de viscosidad normal en lubricante.","Se recomienda continuar con monitoreo riguroso en proceso de lubricación,
 monitorear incrementos de temperatura y vibraciones, asegurar cambio
 de aceite en mantención programada."
98164,46.5,0.5,0.1,9.5,0.1,0.1,0.1,3.2,0.1,0.5,0.1,0.4,1.8,0.3,9,0.1,1,0.1,2.4,0.1,0.1,189,217.81,0,45,3.53,132263,22114,1045,Pumps,Alerta,Silica and Wear,"Se mantiene desgaste por Fierro - Sílice producto de posible desalineamiento
 en conjunto móvil y eventual proceso de solturas de rodamientos,
 además evidencia crecimiento en tazas de desgaste, manteniendo alzas
 de tendencias anteriores.","Monitorear desgaste abrasivo por posibles alza, en oportunidad cambiar
 lubricante."
103141,35.6,0.2,1.6,10.3,0.7,0.1,0.1,2.7,0.1,0.3,0.2,1.1,1,0.1,7.1,0.1,1.2,0.1,1.9,0.1,0.1,194,231.79,0,30,4.24,37662,3339,83,Pumps,Alerta,Silica and Wear,"Se mantiene desgaste por Fierro - Sílice producto de posible desalineamiento
 en conjunto móvil y eventual proceso de solturas de rodamientos,
 Grado de viscosidad se mantiene entre límite permisible.","Monitorear desgaste abrasivo, en oportunidad cambiar lubricante."
136191,25.8,0.3,0.6,3.1,0.1,0.3,0.1,2.8,0.1,0.3,0.1,0.2,0.7,0.1,10.8,1.1,0.8,0.2,2.1,0.6,0.1,181,222.17,0,15,3.53,210551,22154,578,Pumps,Alerta,Silica and Wear,"Tendencias de contaminantes por sílice presentan en alerta junto con desgaste
 de metales lo cuales presentan baja en abrasión. Proceso de Lubricación
 en óptima operación.","Se sugiere mantener evaluaciones ya que tendencias presentan leve baja
 además de comparar mediciones mecánicas por posibles desviaciones en
 rodamientos. Mantener riguroso seguimiento."
253623,39.6,0.1,1.7,7.6,0.1,0.1,0.1,21.2,0.1,0.1,0.1,0.6,5.7,1.9,26.8,1.4,0.5,0.1,13.4,1,1.6,217,219.8,0,30,3.34,557233,77363,1692,Pumps,Anormal,Silica and Wear,"Se detecta alza significativa en las concentraciones de fierro sobre los
 39.6 ppm y estaño 21.2, eventual abrasión acelerada en canastillos
 de rodamientos y housing, determinante presencia de silicio en suspensión
 sobre los 26.8 ppm, grado de viscosidad y degradación normal en
 lubricante.","Se sugiere realizar inspección al componente, evaluar daños en respiraderos
 por ingesta de polvo ambiental, mantener seguimiento riguroso en
 la operación, monitorear aumentos de temperatura y vibraciones."
68266,17.3,0.1,0.5,7.2,0.1,0.7,0.1,0.8,0.1,0.3,0.1,0.2,0.4,0.1,2.4,0.4,0.2,0.1,3.5,0.1,0.3,187,222.18,0,10,3.86,210452,21057,215,Pumps,Alerta,Silica and Wear,"Tendencias de contaminantes por sílice presentan en alerta junto con desgaste
 de metales lo cuales presentan baja en abrasión. Proceso de Lubricación
 en óptima operación.","Se sugiere mantener evaluaciones ya que tendencias presentan leve baja
 además de comparar mediciones mecánicas por posibles desviaciones en
 rodamientos. Mantener riguroso seguimiento."
184829,32.8,0.3,1.1,7.7,36.2,0.4,0.1,0.1,0.3,0.1,0.1,0.4,3.5,0.6,14.8,53.6,0.5,0.2,63.1,0.1,1.6,215,254.34,0,30,3.67,116589,30181,2933,Pumps,Alerta,Silica and Wear,"Se determinan concentraciones de fierro y plomo en nivel de alerta, evidenciando
 abrasión en housing y descansos hidrodinamicos. Grado de viscosidad
 bajo límites permisibles para lubricante.","Mantener en observación aumentos de temperatura, observar posibles desviaciones
 en respiraderos y succión de polvo abrasivo por sellos, verificar
 tendencias en próximo muestreo para implementar plan de acción
 oportuno."
238656,14.4,0.1,0.1,0.8,12.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.2,0.1,8.9,0.1,0.1,21.5,0.7,0.1,0.1,237,306.16,0,15,86.51,62882,13151,525,Pumps,Alerta,Silica and Wear,"Tendencias de contaminantes por sílice se presentan en alerta junto con
 desgaste de metales por Fe y Pb, evidenciando posible abrasión excesiva
 en conjunti móvil. Particulado en suspensión según código ISO
 */21/16 elevado.","Se sugiere verificar lubricante en uso, realizar seguimiento según plan
 de mantenimiento para evaluar tendencias en desgaste y contaminación,
 de igual forma en MP implementar proceso de micro filtrado para reducir
 particulado en suspensión."
248945,15.6,0.1,0.1,0.1,5.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.1,7.2,0.1,0.1,15.8,2.8,0.1,0.1,250,302.56,0,20,90.98,189894,47085,3939,Pumps,Alerta,Silica and Wear,"Se detecta de silicio sobre los 7.2 ppm, acelerando desgaste de metales
 evidenciado por Fe 15.6 ppm, elevada oxidación evidencia posibles mezclas
 con aceite sintético.","Observar posibles desviaciones en respiraderos y succión de polvo abrasivo
 por sellos. Realizar cambio de aceite en PM."
76953,69,0.6,3.5,5.3,21.4,0.8,0.1,3.8,1.4,0.2,0.1,1.2,4.5,1.6,19.4,4.3,2.4,0.6,20,0.2,2.5,210,233.9,0,65,7.4,442931,52601,1233,Pumps,Anormal,Silica and Wear,"Se mantiene desgaste por Fierro - Plomo en tendencias producto de posible
 desalineamiento en conjunto móvil y eventual proceso de solturas de
 rodamientos, además evidencia crecimiento en tazas de desgaste en evolución,
 manteniendo alzas de tendencias anteriores, Acompañado por
 ingesta de Silicio. Tendencia de Viscosidad con clasificación ISO VG
 220.","Se sugiere realizar cambio de Lubricante para corroborar existencia de
 particulado por desgaste en drenaje efectivo, de esta forma evitar desgaste
 adhesivo en conjunto móvil. Mantener seguimiento mecánico en tendencias."
83882,58.3,0.4,2.6,4.5,18.9,0.1,0.1,0.9,0.8,0.1,0.1,0.5,3.5,0.7,15.7,3.6,2.1,0.1,19.1,0.1,2.6,78.8,208.91,0,50,6.05,198407,40392,1898,Pumps,Anormal,Silica and Wear,"Se mantiene desgaste por Fierro - Plomo en tendencias y estado anormal
 producto de posible desalineamiento en conjunto móvil y eventual proceso
 de solturas de rodamientos, Contaminación por sílice se mantiene
 en estado de alerta.","Realizar cambio de Lubricante para corroborar existencia de particulado
 por desgaste en drenaje efectivo, verificar alineamiento de bomba, evaluar
 incrementos de vibraciones por eventuales daños en housing y elementos
 rodantes."
98126,107,1.2,8.9,10.6,31.6,0.1,0.1,3.1,0.1,0.4,0.1,1.4,3.4,3.4,34.4,1.8,0.5,0.1,13.1,0.1,0.1,217,205.01,0,120,3.44,70274,6652,286,Pumps,Anormal,Silica and Wear,"Se presenta desgaste por Fierro - Metales blandos en alza, en niveles anormales
 de operación, posible abrasión en housing y eventual proceso
 de solturas de rodamientos, acompañado por ingesta de Sílice sobre
 los 34 ppm, Tendencia de Viscosidad y oxidación normal en lubricante.","Evaluar aumento de vibraciones y temperaturas de servicio, asegurar cambio
 de aceite y limpieza del cárter en PM, verificar alineamiento."
146843,163,1.5,7.9,9.1,58.1,0.7,0.1,7,1.1,0.1,0.1,2.7,8.8,4.4,45.7,39,1.2,1.6,115,0.1,4.8,251,225.41,0,180,3.45,296444,36902,3851,Pumps,Anormal,Silica and Wear,"Se determina incremento significativo en las concentraciones de Fe y Pb,
 producto de posible desalineamiento en conjunto móvil y eventual proceso
 de solturas de rodamientos, presencia de silicio en estado de alerta
 para operación. Grado de viscosidad estable en lubricante.","Se sugiere priorizar inspección al componente, verificar estado de sellos
 y retenes de carcasa, asegurar cambio de lubricante para reducir criticidad
 de la contaminación altamente perjudicial en conjunto móvil.
 Mantener con contra muestra."
155502,41.2,0.3,0.3,1.6,11.5,0.3,0.1,0.5,0.1,0.1,0.3,0.1,0.6,0.1,10.6,1.2,0.1,0.1,0.1,0.1,0.1,230,219.29,0,50,3.32,86004,8527,508,Pumps,Anormal,Silica and Wear,"Se detecta descenso en concentraciones de desgaste y contaminación externa,
 manteniendo Fe y Pb en nivel de alerta, posible remanente o evidencia
 de desgaste abrasivo en conjunto móvil. Grado de viscosidad y degradación
 normal en lubricante.","Se sugiere comparar criticidad con vibraciones y termografía, mantener
 en seguimiento riguroso hasta cambio de lubricante en PM."
56197,26.1,0.1,2.5,1.6,6.6,1.7,0.6,1,1.2,0.1,0.1,0.1,2.4,1.5,8.9,1.4,0.5,0.1,2.9,3.2,0.1,183,221.64,0,15,2.21,274266,43186,971,Pumps,Alerta,Silica and Wear,"Se evidencia elevada presencia de fierro/plomo por posible desgaste en
 conjunto rodamientos/bujes en alerta para componente, ingreso de contaminantes
 elevados. Análisis fisicoquímico determina que viscosidad mantiene
 estable, similar a un ISO VG 220. Particulado en suspensión elevado
 según COD ISO 25/23/17.","Se recomienda continuar con monitoreo riguroso de lubricante y además
 evaluar implementación de micro filtrado dependiendo de la cantidad de
 lubricante utilizado en componente para así disminuir presencia de
 particulado en suspensión perjudicial para operación, verificar tendencias
 en próximo muestreo."
59227,20.5,0.1,1.2,2.7,14.3,1,0.5,0.1,0.9,0.3,0.1,0.3,0.4,0.1,12.4,0.1,0.4,0.1,0.1,0.1,0.1,206,218.82,0,20,3.35,234987,32152,818,Pumps,Alerta,Silica and Wear,"Proceso de Lubricación en óptima operación. Tendencias de contaminantes
 por sílice presenta alza considerable de forma progresiva. Desgaste
 de metales se mantienen en su proceso y se sitúan dentro de los rangos
 permitidos de operación.","Continuar con monitoreo de lubricante y componente según plan de mantenimiento
 observando tendencias de material abrasivo en lubricación.
Observar
 posibles desviaciones en respiraderos y succión de polvo abrasivo
 por sellos."
103151,46.8,0.2,1.7,4,22.8,0.1,0.1,2.7,0.1,0.5,0.6,2.2,2.9,0.1,12.5,0.2,1.7,0.1,6.4,0.1,0.1,210,217.89,0,45,3.93,444694,78316,2176,Pumps,Alerta,Silica and Wear,"Se aprecia reducción en los niveles de desgaste y contaminantes externos,
 manteniéndose concentraciones de Fe y Pb en estado de alerta producto
 de posible desalineamiento en conjunto móvil y eventual proceso
 de solturas de rodamientos. Grado de viscosidad entre límite permisible.","Continuar con monitoreo de lubricante y componente según plan de mantenimiento
 observando tendencias de material abrasivo en lubricación.
Observar
 posibles desviaciones en respiraderos y succión de polvo abrasivo
 por sellos. En MP realizar cambio de Lubricante."
107537,49.6,0.1,2.2,2.8,17.1,0.1,0.1,1.6,0.1,0.4,0.1,1,1.7,0.9,12.3,1.8,1.2,1,5.9,0.1,1,177,222.33,0,60,1.43,284626,39438,590,Pumps,Alerta,Silica and Wear,"Concentraciones de Fe y Pb en estado de alerta producto de posible desalineamiento
 en conjunto móvil y eventual proceso de solturas de rodamientos,
 acompañada con la presencia de silicio sobre los 12 ppm. Grado
 de viscosidad normal en lubricante.","Continuar con monitoreo de lubricante y componente según plan de mantenimiento
 observando tendencias de material abrasivo en lubricación. Observar
 posibles desviaciones en respiraderos y succión de polvo abrasivo
 por sellos. En MP realizar cambio de Lubricante."
113341,68.8,0.5,4.8,4.9,25.2,0.2,0.1,4.3,0.8,0.1,0.1,0.6,6.8,1.7,20.3,2.6,1.2,0.6,15.7,1.6,2.5,208,216.98,0,50,1.43,413711,87464,3501,Pumps,Alerta,Silica and Wear,"Concentraciones de Fe y Pb en estado de alerta producto de posible desalineamiento
 en conjunto móvil y eventual proceso de solturas de rodamientos,
 acompañada con la presencia de silicio sobre los 20 ppm. Grado
 de viscosidad normal en lubricante.","Continuar con monitoreo de lubricante y componente según plan de mantenimiento
 observando tendencias de material abrasivo en lubricación. Observar
 posibles desviaciones en respiraderos y succión de polvo abrasivo
 por sellos. En MP realizar cambio de Lubricante."
246472,20.8,0.1,0.1,0.7,4.9,0.1,0.1,0.6,0.1,0.1,0.1,0.1,2.4,0.4,8.5,1.7,0.1,0.1,9.1,0.1,0.1,117,219.81,0,20,7.01,102418,26546,2576,Pumps,Alerta,Silica and Wear,"Se determina desgaste por fierro 20,8 ppm - plomo 4,9 ppm producto de posible
 desalineamiento en conjunto móvil, presencia de Sílice 8,5 ppm
 indicando posibles anormalidades por eventual succión de contaminantes,
 Grado de viscosidad estable para el lubricante especificado. Particulado
 en suspensión según código ISO 24/22/19 elevado.","Se sugiere realizar cambio de Lubricante para corroborar existencia de
 particulado por desgaste en drenaje efectivo. Observar posibles desviaciones
 en respiraderos y succión de polvo abrasivo por sellos."
59225,34.5,0.8,6.4,10.4,3.5,1.1,0.1,0.1,0.1,1,0.1,0.6,330,27.7,18.9,12.1,0.1,0.7,76.8,0.1,38.1,197,220.06,0,35,3.3,250557,15558,755,Pumps,Anormal,Silica and Wear,"Se mantiene desgaste por Fierro - Cobre en tendencias y estado critico
 producto de posible desalineamiento en conjunto móvil y eventual proceso
 de solturas de rodamientos, además se evidencia presencia de sodio
 critico. Tendencia de Viscosidad determina buen proceso de lubricación,
 dejando en evidencia proceso de estabilidad en muestras.","Realizar cambio de Lubricante inmediato para corroborar existencia de particulado
 por desgaste en drenaje efectivo, de esta forma evitar desgaste
 adhesivo en conjunto móvil. Mantener seguimiento mecánico en tendencias."
114588,250,2.2,7.5,5.3,35,0.3,0.1,5.6,0.5,0.1,0.1,2.9,3.4,2.9,30.5,4,1.6,1.4,9.2,0.1,1.4,172,200.79,0,110,1.43,585010,84245,5536,Pumps,Anormal,Silica and Wear,"Se determina incremento significativo en las concentraciones de Fe - Pb,
 producto de posible desalineamiento en conjunto móvil y eventual proceso
 de solturas de rodamientos, presencia de silicio en estado critico
 para operación. Grado de viscosidad estable en lubricante.","Se sugiere realizar cambio de Lubricante para corroborar existencia de
 particulado por desgaste en drenaje efectivo, de esta forma evitar desgaste
 abrasivo en conjunto móvil. Mantener seguimiento mecánico en tendencias."
